adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/hpXBJxLD2SEf8l2CspmSeiHrBKX.jpg,"[18, 14, 27]",1062722,en,Frankenstein,"Dr. Victor Frankenstein, a brilliant but egotistical scientist, brings a creature to life in a monstrous experiment that ultimately leads to the undoing of both the creator and his tragic creation.",41.865,/g4JtvGlQO7DByTI6frUobqvSL3R.jpg,2025-10-17,Frankenstein,False,7.662,3069
False,/6xVAbjvUWKJlPSVYduQgkRzEQNy.jpg,"[18, 53]",1424965,en,Ice Skater,"A survival drama about an ice skater stranded on an ice floe at the Arctic Sea. When the ice floe starts to float towards south and melt, the ice skater must use all means necessary to survive.",41.4499,/3GdF5fublhF1w0suCpsj1zExzPl.jpg,2026-02-24,Ice Skater,False,5.625,8
False,/2Ve7sjxLb3rKG8qJ1t7QEuNI0UM.jpg,[18],1241742,tl,EKS,"Three compelling stories in one erotic experience. Yen Durano plays three different women in three titillating stories. In a collaboration of three directors: Roman Perez, Jr., Sigrid Polon, and Omar Deroca.",41.3135,/gcK3HgN6IHNOviXnX11W6aFLTGv.jpg,2024-03-01,EKS,False,4.375,8
False,/5arE7ysejlE2byGyakuUrR5TmUt.jpg,"[27, 53, 28]",1205225,en,Gates of Flesh,"A group of friends attempt to escape the city after an outbreak of demon-possessions. The friends seek shelter in an abandoned church, but their plans for escape are ruined when one of them becomes possessed.",41.0549,/cOiuCeECSRqzpwuY6wYKQzvPcXm.jpg,2025-04-08,Gates of Flesh,False,5.694,36
False,/OO75q1cTWWXDmy52bB79yzpxBt.jpg,"[53, 878, 80, 28]",1266798,fr,Chien 51,"In the near future, Paris is divided into three zones that separate social classes, and no one can escape ALMA, a predictive AI that has revolutionized law enforcement. When ALMA’s creator is assassinated, Salia, a top agent, and Zem, a jaded cop, are forced to work together to solve a murder that may expose the dark secrets of the system they serve.",40.7435,/olMvhbCRuhTbf6EMKxKGHi2on3L.jpg,2025-10-15,Dog 51,False,6.234,218
False,/zNriRTr0kWwyaXPzdg1EIxf0BWk.jpg,"[878, 12, 28]",1234821,en,Jurassic World Rebirth,"Five years after the events of Jurassic World Dominion, covert operations expert Zora Bennett is contracted to lead a skilled team on a top-secret mission to secure genetic material from the world's three most massive dinosaurs. When Zora's operation intersects with a civilian family whose boating expedition was capsized, they all find themselves stranded on an island where they come face-to-face with a sinister, shocking discovery that's been hidden from the world for decades.",40.0161,/1RICxzeoNCAO5NpcRMIgg1XT6fm.jpg,2025-07-01,Jurassic World Rebirth,False,6.3,3082
False,/yRBc6WY3r1Fz5Cjd6DhSvzqunED.jpg,"[878, 12, 28]",1061474,en,Superman,"Superman, a journalist in Metropolis, embarks on a journey to reconcile his Kryptonian heritage with his human upbringing as Clark Kent.",39.2592,/ldyfo0BKmz5rWtJJKCvwaNS4cJT.jpg,2025-07-09,Superman,False,7.353,4430
False,/xGPb3wI8lhBxAvUbIM2hRtm8S6b.jpg,"[80, 53]",1171145,en,Crime 101,"When an elusive thief whose high-stakes heists unfold along the iconic 101 freeway in Los Angeles eyes the score of a lifetime, with hopes of this being his final job, his path collides with a disillusioned insurance broker who is facing her own crossroads. Determined to crack the case, a relentless detective closes in on the operation, raising the stakes even higher.",38.9362,/2HoR2x23bqKpopluoBD1FH3tBi7.jpg,2026-02-11,Crime 101,False,7.0,126
False,,[],1525963,ko,채무자의 아내,"Soo-yeong and Hae-soo are college friends stuck in a love tangle: Soo-yeong likes Che-moo, but Che-moo likes Hae-soo. Meanwhile, Hae-soo likes Dae-in, but Dae-in likes Soo-yeong. Despite the mixed-up feelings, they end up in mismatched marriages. Later, Hae-soo wants to have a baby and tries to get closer to her husband, Dae-in. But Dae-in knows he can’t have children, so he secretly makes a surprising proposal to Soo-yeong’s husband, Che-moo.",38.7126,/ouXTrnJBimHIhWIUlHARDJH47no.jpg,2024-12-26,Debtor’s Wife,False,0.0,0
False,/hO2jx1H3XafR7Y8QbFgVH1sHTY9.jpg,"[27, 53, 35]",1198994,en,Send Help,"Two colleagues become stranded on a deserted island, the only survivors of a plane crash. On the island, they must overcome past grievances and work together to survive, but ultimately, it's a battle of wills and wits to make it out alive.",38.3813,/kL4MgAIZIYX3sCeG34N0XfVhCtt.jpg,2026-01-22,Send Help,False,7.1,351
False,/kVSUUWiXoNwq2wVCZ4Mcqkniqvr.jpg,"[16, 10751, 35, 12, 14]",991494,en,The SpongeBob Movie: Search for SquarePants,"Desperate to be a big guy, SpongeBob sets out to prove his bravery to Mr. Krabs by following The Flying Dutchman – a mysterious swashbuckling ghost pirate – on a seafaring adventure that takes him to the deepest depths of the deep sea, where no Sponge has gone before.",38.0403,/xJnOMMsFASxNiFnG7v3TNIQ3ife.jpg,2025-12-16,The SpongeBob Movie: Search for SquarePants,False,6.769,223
False,/xcBlMEvzuaHoWANKYn5PGvcW4OC.jpg,"[27, 28, 53]",1110034,no,Kraken,"Marine biologist Johanne is doing research on a fish farm in Vangsnes, a rural community located by the fjord, when she encounters several strange occurrences. Along with the brutal deaths of two local teenagers, all signs point to the deep fjord; can there be more to the depths than the eye can see? At the bottom of the deepest fjord rests a mythical monster as large as a mountain, with a myriad of arms ready to crush and devour anything they can grab.",35.3022,/jVsflOu9WpMqUJ3WwVX2mITi86S.jpg,2026-02-06,Kraken,False,6.7,7
False,/jwRbJMGO3OZCwFLoJXn8tEbatJ2.jpg,[27],1375831,en,Diabolic,"A woman's hope for a miracle cure turns into a nightmare when she confronts the vengeful spirit of a cursed witch, determined to claim her as a vessel for her evil power.",35.4074,/3qikoc12LQH6upkLZZlJY8wEZvN.jpg,2025-11-20,Diabolic,False,7.154,26
False,/gLXibzLQ4qegvjdqDC0f8yTij2P.jpg,"[9648, 53, 28]",1310568,en,Murder at the Embassy,"1934. Private detective Miranda Green investigates a murder perpetrated in the British Embassy in Cairo, where a top secret document was stolen, risking to jeopardize both Buckingham Palace and the peace of the world. All those present in this closed place are suspected: the American photographer, the English student, the American actress, the Egyptian security guard, the ambassador interpreter, the Egyptian gardener and - why not? — the Ambassador himself. But who would have expected that a small group of Nazis would be behind a plot, risking to jeopardize both Buckingham Palace and the peace of the world?",35.2097,/3DBmBItPdy0A2ol59jgHhS54Lua.jpg,2025-11-14,Murder at the Embassy,False,5.8,37
False,/lj6AaDqDUbzm2XJltFNHeAm2uXN.jpg,"[35, 27]",1273221,en,Scary Movie,"Twenty-six years after outrunning a suspiciously familiar masked killer, the Core Four are back in the killer's crosshairs and no horror movie IP is safe.",35.177,/opJeybZ5EL4zObkgFPFkke0KnIq.jpg,2026-06-04,Scary Movie,False,0.0,0
False,/xM2dUqkpaSHOR87ojZ538DGQqcD.jpg,"[27, 878, 53, 18]",1289893,en,Somnium,"Gemma moves to LA, hoping to become an actress. She takes an overnight gig at a sleep clinic that promises to make their clients’ dreams come true. But the longer she spends there, the more it becomes clear that something sinister is going on.",34.8144,/cPUeMJkPLDWSOA6OU862EdZhylS.jpg,2025-08-28,Somnium,False,5.6,25
False,/w57nxiBIODAYHLRs1xmrCY9zEFe.jpg,"[28, 18, 14]",1083637,kn,ಕಾಂತಾರ: ಅಧ್ಯಾಯ - ೧,"During the Kadamba reign, King Vijayendra, the ruler of the fictional feudatory land of Bangra, meets his final fate while venturing into the mystical forest of Kantara. Witnessing this, his son Rajashekara seals the borders of their realm. Later, Prince Kulashekara reopens them through a brutal massacre. The protagonist, Berme, in search of prosperity, crosses the divide and ignites a conflict of faith, power, and destiny between the Kingdom and Nature.",33.6136,/ehQPboTPaIMkMUOoNOh8e7pZ5Rp.jpg,2025-10-01,Kantara - A Legend: Chapter 1,False,7.0,63
False,/fPfDB0IHOqvmKIzFP9CA51OOS1N.jpg,"[27, 53]",1010755,en,The Strangers: Chapter 3,"Tethered by a frightening conclusion, Maya and the Strangers are locked on an unavoidable, unforgiving collision course — a showdown that proves they’re far from strangers now.",33.4293,/yPHwX78mcwJw3I6YOJ9qh2wQBFr.jpg,2026-02-05,The Strangers: Chapter 3,False,6.0,33
False,/dqK9Hag1054tghRQSqLSfrkvQnA.jpg,"[28, 80, 53]",155,en,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",33.3577,/qJ2tW6WMUDux911r6m7haRef0WH.jpg,2008-07-16,The Dark Knight,False,8.527,35299
False,/mL8PRwbarr6WQJHqLOeIh7WONy6.jpg,"[18, 53]",621742,en,The Obituary of Tunde Johnson,"A wealthy, Nigerian-American teenager is pulled over by police, shot to death, and immediately awakens, trapped in a terrifying time loop that forces him to confront difficult truths about his life and himself.",21.6691,/paPgxqS20ES3IxOauB15UUZej7d.jpg,2019-09-08,The Obituary of Tunde Johnson,False,5.239,23
False,/yCatt8lmp3oRFEcOZF8KHhsiASQ.jpg,"[28, 10752]",1223601,fi,Sisu 2,"Returning to the house where his family was brutally murdered during the war, ""the man who refuses to die"" dismantles it, loads it on a truck, and is determined to rebuild it somewhere safe in their honor. When the commander who killed his family comes back hellbent on finishing the job, a relentless, eye-popping cross-country chase ensues.",33.4059,/jNsttCWZyPtW66MjhUozBzVsRb7.jpg,2025-10-21,Sisu: Road to Revenge,False,7.3,588
False,/vL5LR6WdxWPjLPFRLe133jXWsh5.jpg,"[28, 12, 878]",19995,en,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",32.9964,/gKY6q7SjCkAU6FqvqWybDYgUKIF.jpg,2009-12-16,Avatar,False,7.6,33577
False,/be5SIsRGMckO8tU9lrLcIik70Dy.jpg,"[27, 14, 10749]",1246049,fr,Dracula,"In late 15th-century Eastern Europe, Prince Vlad II’s bride is brutally murdered. As a result, he renounces God and damns Heaven itself. Cursed with eternal life, Vlad is reborn as Dracula, an immortal warlord who defies fate in a blood-soaked crusade to wrench his lost love back from death.",34.0912,/libhghrUSBSEdHgF9uP1SQES0nQ.jpg,2025-07-30,Dracula,False,7.1,926
False,/4w6nQYAY0eb7B0VVRDXilXcgAUV.jpg,"[80, 27, 9648]",4232,en,Scream,"A year after the murder of her mother, a teenage girl is terrorized by a masked killer who targets her and her friends by using scary movies as part of a deadly game.",32.6633,/lr9ZIrmuwVmZhpZuTCW8D9g0ZJe.jpg,1996-12-20,Scream,False,7.427,7753
False,/tSPT36ZKlP2WVHJLM4cQPLSzv3b.jpg,"[18, 80]",238,en,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",32.5551,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,1972-03-14,The Godfather,False,8.688,22560
False,/k8NQUrnUtX20bCreOKyEv9J7U3S.jpg,"[878, 12, 18]",1258151,ru,Кракен,"A Russian missile submarine disappears without trace during a secret mission in the Greenland Sea. A vessel is deployed to search for it, captained by the brother of the missing submarine’s commander. The search crew is tasked with locating the submarine and preventing a top-secret weapon from falling into enemy hands. Meanwhile, a geological research operation at the North Pole awakens the Kraken, a giant deep-water monster with an incredible ability to camouflage and an uncanny intelligence. As the search party narrows in on the missing submarine, they will encounter the legendary creature of the deep.",32.5054,/c97Xlokfn4M6ZOQmt7OfXfLDwd5.jpg,2025-04-17,Kraken,False,6.3,43
False,/oIJjO1CvEdTMFNkWfHaV0RB584G.jpg,"[28, 80, 53]",628847,en,Trap House,"An undercover DEA agent and his partner embark on a game of cat and mouse with an audacious, and surprising group of thieves – their own rebellious teenagers, who have begun robbing from a dangerous cartel, using their parents' tactics and top-secret intel to do it.",35.587,/6tpAPeuuqbVnYWWPoOLEDLSBU7a.jpg,2025-11-14,Trap House,False,6.5,228
False,/9uakM2woks0JV8HKIc4oatIVS88.jpg,"[27, 53]",1315303,en,Primate,"Lucy, a college student, along with her friends, spend their vacation at her family's home in Hawaii, which includes her pet chimpanzee, Ben. However, when Ben contracts rabies after being bitten by a rabid animal, the group must fight for their lives in order to avoid the now-violent chimp.",32.2361,/z97hrgI5wbGbZvSVkBfAeBnFKAg.jpg,2026-01-01,Primate,False,6.563,450
False,/fAF3VGFBpItWNROmiGob60n0y5.jpg,[27],1242937,en,The Dreadful,"In medieval England, Anne and her domineering mother-in-law Morwen struggle to survive on the outskirts of society. But when a man from Anne's past returns from war, a curse begins to take shape through a mysterious knight and threatens to destroy them all.",32.215,/nhhJkYau8nQMFgauvOudDjwj9vA.jpg,2026-02-20,The Dreadful,False,6.6,49
False,/7nAVXGHHtaNcdsqvDXmY6R9N0fG.jpg,"[28, 35]",1363123,en,The Family Plan 2,"Now that Dan's assassin days are behind him, all he wants for Christmas is quality time with his kids. But when he learns his daughter has her own plans, he books a family trip to London—putting them all in the crosshairs of an unexpected enemy.",32.1535,/semFxuYx6HcrkZzslgAkBqfJvZk.jpg,2025-11-11,The Family Plan 2,False,6.545,511
False,/7uXzE0ZBkbAeKylOz7cUQF4Yw75.jpg,[18],879945,nl,L'homme inconnu,"Louis, a Flemish writer, decides to isolate himself at the Côte d’Azur, hoping this place will bring him inspiration.",32.0777,/4TpBhdaSl5ALHbgeaYOLF8Q3haz.jpg,2021-10-16,The Unknown Man,False,8.5,2
False,/8ZTVqvKDQ8emSGUEMjsS4yHAwrp.jpg,"[28, 878, 12]",27205,en,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",31.6884,/xlaY2zyzMfkhk0HSC5VUwzoZPU1.jpg,2010-07-15,Inception,False,8.371,38812
False,/zFIdOkN4ULw6K6HBpMUMn6njMnK.jpg,"[35, 18]",1631485,es,Parque Lezama,"A former communist militant and a ""live and let live"" man form an unlikely friendship on a park bench, sharing their life stories with humor and heart.",30.1974,/3hF38t5vPgmXhY7fBOoY4bFH7nl.jpg,2026-02-19,Strangers in the Park,False,6.5,4
False,/zeCuk7kwfhzRZMN2KoYTYODgpU3.jpg,"[53, 18, 9648, 27]",1381027,en,The Good Boy,"Tommy, a volatile 19-year-old, revels in drugs, parties and violence. After getting separated from his friends on a drunken bender, he is abducted by a shadowy figure. He wakes to find himself imprisoned in the basement of a remote Yorkshire house, inhabited by a very strange family. But what unfolds is not what he could possibly expect.",30.1133,/b3lnPhLbkk37fYFtQy1gGixd8Jz.jpg,2026-03-06,The Good Boy,False,8.227,11
False,/cGbPBHKSFO7hSIjxkb3KOaGdOep.jpg,"[14, 12, 10749]",967941,en,Wicked: For Good,"As an angry mob rises against the Wicked Witch, Glinda and Elphaba will need to come together one final time. With their singular friendship now the fulcrum of their futures, they will need to truly see each other, with honesty and empathy, if they are to change themselves, and all of Oz, for good.",29.8941,/si9tolnefLSUKaqQEGz1bWArOaL.jpg,2025-11-19,Wicked: For Good,False,6.642,856
False,/ySHUoK4utUOiSfCinw81H1TsV0E.jpg,"[878, 28, 27]",1241470,en,Osiris,"Special Forces commandos on a mission are abducted mid-operation by a mysterious spacecraft. Upon waking aboard, they find themselves prey to a relentless alien race in a fight for survival.",29.8745,/3YtZHtXPNG5AleisgEatEfZOT2w.jpg,2025-07-25,Osiris,False,5.967,196
False,/54BOXpX2ieTXMDzHymdDMnUIzYG.jpg,"[27, 53]",1228246,en,Five Nights at Freddy's 2,"One year since the supernatural nightmare at Freddy Fazbear's Pizza, the stories about what transpired there have been twisted into a campy local legend, inspiring the town's first ever Fazfest. With the truth kept from her, Abby sneaks out to reconnect with Freddy, Bonnie, Chica, and Foxy, setting into motion a terrifying series of events that will reveal dark secrets about the real origin of Freddy's, and unleash a decades-hidden horror.",29.7038,/udAxQEORq2I5wxI97N2TEqdhzBE.jpg,2025-12-03,Five Nights at Freddy's 2,False,6.681,799
False,/ufpeVEM64uZHPpzzeiDNIAdaeOD.jpg,"[28, 35, 878]",533535,en,Deadpool & Wolverine,"A listless Wade Wilson toils away in civilian life with his days as the morally flexible mercenary, Deadpool, behind him. But when his homeworld faces an existential threat, Wade must reluctantly suit-up again with an even more reluctant Wolverine.",29.6396,/8cdWjvZQUExUUTzyp4t6EDMubfO.jpg,2024-07-24,Deadpool & Wolverine,False,7.6,8341
