movie_id,person_id,name,job,department
1228246,2103746,Emma Tammi,Director,Directing
1228246,1770856,Taylor Stewart,Original Music Composer,Sound
1228246,989610,Andrew Grush,Original Music Composer,Sound
533535,17825,Shawn Levy,Director,Directing
533535,10859,Ryan Reynolds,Producer,Production
533535,7200,Lauren Shuler Donner,Producer,Production
533535,17825,Shawn Levy,Producer,Production
533535,1042699,Rob Simonsen,Original Music Composer,Sound
533535,10850,Kevin Feige,Producer,Production
934433,66681,Matt Bettinelli-Olpin,Director,Directing
934433,1039527,Tyler Gillett,Director,Directing
934433,2564279,Paul Neinstein,Producer,Production
934433,61122,William Sherak,Producer,Production
934433,20204,James Vanderbilt,Producer,Production
934433,6041,Brian Tyler,Original Music Composer,Sound
934433,2053022,Sven Faulconer,Original Music Composer,Sound
1429605,149638,Mark Gantt,Director,Directing
1429605,52694,Steve Bencich,Screenplay,Writing
1429605,1389040,Nancy Leopardi,Producer,Production
1429605,1809760,John Ierardi,Producer,Production
1429605,2395630,Bo Youngblood,Producer,Production
1429605,5479354,Michael Leon Cassutt,Producer,Production
1429605,1280141,Woody Pak,Original Music Composer,Sound
1489187,2305552,Darya Lebedeva,Director,Directing
1489187,1650368,Georgy Shabanov,Producer,Production
1489187,5038055,Lusya Dadalyan,Producer,Production
1489187,4163736,Ashot Mesropyan,Producer,Production
1489187,5469052,Alena Voskoboynik,Producer,Production
1489187,4458228,Aleksey Kantsiru,Original Music Composer,Sound
1489187,2698870,Ivan Sintsov,Original Music Composer,Sound
1489187,2305552,Darya Lebedeva,Screenplay,Writing
1489187,5469053,Olesya Likhacheva,Screenplay,Writing
1489187,4796660,Anastasia Sedova,Screenplay,Writing
617126,1212522,Matt Shakman,Director,Directing
617126,15347,Michael Giacchino,Original Music Composer,Sound
617126,10850,Kevin Feige,Producer,Production
617126,507,Josh Friedman,Screenplay,Writing
617126,579281,Eric Pearson,Screenplay,Writing
617126,1184281,Jeff Kaplan,Screenplay,Writing
617126,1184283,Ian Springer,Screenplay,Writing
1087192,69797,Dean DeBlois,Director,Directing
1087192,69797,Dean DeBlois,Producer,Production
1087192,23485,Marc Platt,Producer,Production
1087192,73453,Adam Siegel,Producer,Production
1087192,11098,John Powell,Original Music Composer,Sound
1317672,11873,Roger Kumble,Director,Directing
1317672,1308867,Raffaella Leone,Producer,Production
1317672,2402807,Andrea Leone,Producer,Production
1317672,2635820,Ginevra Nervi,Original Music Composer,Sound
134207,990392,Francis Mankiewicz,Director,Directing
134207,1166703,Pierre Florent Brault,Original Music Composer,Sound
134207,2392072,Pierre Gauvreau,Producer,Production
77165,5561,Antonio Margheriti,Screenplay,Writing
77165,29389,Carlo Savina,Original Music Composer,Sound
77165,5561,Antonio Margheriti,Director,Directing
77165,563076,Giovanni Addessi,Producer,Production
77165,563076,Giovanni Addessi,Screenplay,Writing
515699,1195487,Mat Hames,Director,Directing
515699,1968014,Hannah McCarthy,Producer,Production
515699,1638676,Beth Hames,Producer,Production
223702,142587,Greg Tiernan,Director,Directing
223702,12080,Conrad Vernon,Director,Directing
223702,54734,Evan Goldberg,Producer,Production
223702,19274,Seth Rogen,Producer,Production
223702,12080,Conrad Vernon,Producer,Production
223702,1027025,Megan Ellison,Producer,Production
223702,19274,Seth Rogen,Screenplay,Writing
223702,1206448,Kyle Hunter,Screenplay,Writing
223702,1206449,Ariel Shaffir,Screenplay,Writing
223702,15813,Alan Menken,Original Music Composer,Sound
223702,54734,Evan Goldberg,Screenplay,Writing
223702,49911,Christopher Lennertz,Original Music Composer,Sound
220468,1011901,Gabriel Sabloff,Director,Directing
571721,1186303,Tereza Gonzalez,Producer,Production
571721,2196395,Rodrigo Van Der Put,Director,Directing
526089,1362798,Kevin Fair,Director,Directing
526089,32733,Harvey Kahn,Producer,Production
526089,1048929,James Jandrisch,Original Music Composer,Sound
270589,1074076,Marcello Ciorciolini,Director,Directing
270589,1778603,Silvio Battistini,Producer,Production
270589,1350680,Francesco Campitelli,Producer,Production
1430484,1289879,Julia Kuperberg,Director,Directing
1430484,1201230,Clara Kuperberg,Director,Directing
269149,69798,Clark Spencer,Producer,Production
269149,76595,Byron Howard,Director,Directing
269149,165787,Rich Moore,Director,Directing
269149,1318201,Jared Bush,Screenplay,Writing
269149,567562,Phil Johnston,Screenplay,Writing
269149,15347,Michael Giacchino,Original Music Composer,Sound
84617,100888,Chuck Jones,Director,Directing
84617,100888,Chuck Jones,Producer,Production
84617,224550,Les Goldman,Producer,Production
84617,1113209,Eugene Poddany,Original Music Composer,Sound
84617,933318,Norton Juster,Screenplay,Writing
30895,32207,Juan José Alonso Millán,Screenplay,Writing
30895,97652,José Ramón Larraz,Director,Directing
30895,103508,José Frade,Producer,Production
391458,1601324,S.S. Millard,Producer,Production
391458,120437,Louis King,Director,Directing
391458,1305050,Leon Lee,Director,Directing
601272,148620,Lewis D. Collins,Director,Directing
1034716,932759,Brett Haley,Director,Directing
1034716,1488451,Yulin Kuang,Screenplay,Writing
1034716,25046,Marty Bowen,Producer,Production
1034716,6040,Wyck Godfrey,Producer,Production
1034716,1538209,Isaac Klausner,Producer,Production
1034716,983343,Keegan DeWitt,Original Music Composer,Sound
1034716,2425606,Amos Vernon,Screenplay,Writing
1034716,1735750,Nunzio Randazzo,Screenplay,Writing
933944,3409600,Erich Brinkmann,Director,Directing
1258140,1712957,Artur Guttmann,Original Music Composer,Sound
1258140,1356187,Conrad Wiene,Director,Directing
533533,39387,Sean Bailey,Producer,Production
533533,12859,Steven Lisberger,Producer,Production
533533,20908,Jeffrey Silver,Producer,Production
533533,20307,Joachim Rønning,Director,Directing
533533,3186,Trent Reznor,Original Music Composer,Sound
533533,142391,Atticus Ross,Original Music Composer,Sound
533533,970765,Justin Springer,Producer,Production
533533,945090,Jesse Wigutow,Screenplay,Writing
533533,1277100,Emma Ludbrook,Producer,Production
533533,7499,Jared Leto,Producer,Production
223319,1677,Izo Hashimoto,Director,Directing
223319,102187,Satoru Ogura,Producer,Production
223319,1677,Izo Hashimoto,Screenplay,Writing
178182,60744,Junichi Suzuki,Director,Directing
178182,1167912,Hachirō Kai,Original Music Composer,Sound
178182,548478,Isao Hayashi,Producer,Production
603,1091,Joel Silver,Producer,Production
603,4949,Don Davis,Original Music Composer,Sound
603,9340,Lana Wachowski,Director,Directing
603,9339,Lilly Wachowski,Director,Directing
346698,59700,Robbie Brenner,Producer,Production
346698,10968,David Heyman,Producer,Production
346698,1077876,Andrew Wyatt,Original Music Composer,Sound
346698,77071,Mark Ronson,Original Music Composer,Sound
346698,1363079,Tom Ackerley,Producer,Production
346698,234352,Margot Robbie,Producer,Production
346698,45400,Greta Gerwig,Director,Directing
687163,1774412,Rachel O'Connor,Producer,Production
687163,30614,Ryan Gosling,Producer,Production
687163,107446,Phil Lord,Producer,Production
687163,1352085,Andy Weir,Producer,Production
687163,107446,Phil Lord,Director,Directing
687163,1320090,Aditya Sood,Producer,Production
687163,155267,Christopher Miller,Director,Directing
687163,155267,Christopher Miller,Producer,Production
687163,1425616,Amy Pascal,Producer,Production
687163,47506,Drew Goddard,Screenplay,Writing
687163,582922,Daniel Pemberton,Original Music Composer,Sound
980477,2367353,Jiao Zi,Director,Directing
980477,3380497,Liu Wenzhang,Producer,Production
980477,1323173,Roc Chen,Original Music Composer,Sound
980477,2623147,Wan Pin-Chu,Original Music Composer,Sound
980477,5210591,Rui Yang,Original Music Composer,Sound
980477,5831271,Wang Jing,Producer,Production
355730,1362798,Kevin Fair,Director,Directing
355730,32733,Harvey Kahn,Producer,Production
355730,1048929,James Jandrisch,Original Music Composer,Sound
862,12893,Alec Sokolow,Screenplay,Writing
862,12896,Ralph Guggenheim,Producer,Production
862,12892,Joel Cohen,Screenplay,Writing
862,12891,Joss Whedon,Screenplay,Writing
862,7879,John Lasseter,Director,Directing
862,7,Andrew Stanton,Screenplay,Writing
862,12894,Bonnie Arnold,Producer,Production
862,7885,Randy Newman,Original Music Composer,Sound
1302017,2144356,Bobby Bonifacio,Director,Directing
1422211,4100666,Batdelger Byambasvren,Director,Directing
120,108,Peter Jackson,Director,Directing
120,108,Peter Jackson,Producer,Production
120,123,Barrie M. Osborne,Producer,Production
120,108,Peter Jackson,Screenplay,Writing
120,126,Fran Walsh,Screenplay,Writing
120,128,Philippa Boyens,Screenplay,Writing
120,117,Howard Shore,Original Music Composer,Sound
120,15292,Tim Sanders,Producer,Production
120,126,Fran Walsh,Producer,Production
1248226,1485550,Mark Fasano,Producer,Production
1248226,131416,Sean Patrick O'Reilly,Producer,Production
1248226,2808129,Jason Benoit,Producer,Production
1248226,65734,Luke Greenfield,Producer,Production
1248226,1409852,Jeffrey Greenstein,Producer,Production
1248226,65734,Luke Greenfield,Director,Directing
1248226,54599,Jeff Cardoni,Original Music Composer,Sound
557,531,Danny Elfman,Original Music Composer,Sound
557,508,David Koepp,Screenplay,Writing
557,9987,Ian Bryce,Producer,Production
557,7627,Laura Ziskin,Producer,Production
557,7623,Sam Raimi,Director,Directing
13,27,Eric Roth,Screenplay,Writing
13,28,Wendy Finerman,Producer,Production
13,24,Robert Zemeckis,Director,Directing
13,30,Steve Starkey,Producer,Production
13,37,Alan Silvestri,Original Music Composer,Sound
13,29,Steve Tisch,Producer,Production
438631,137427,Denis Villeneuve,Director,Directing
438631,17315,Cale Boyter,Producer,Production
438631,114408,Mary Parent,Producer,Production
438631,137427,Denis Villeneuve,Producer,Production
438631,137427,Denis Villeneuve,Screenplay,Writing
438631,27,Eric Roth,Screenplay,Writing
438631,564940,Jon Spaihts,Screenplay,Writing
438631,10570,Joseph M. Caracciolo Jr.,Producer,Production
438631,947,Hans Zimmer,Original Music Composer,Sound
101,60,Patrice Ledoux,Producer,Production
101,996,Éric Serra,Original Music Composer,Sound
101,59,Luc Besson,Screenplay,Writing
101,59,Luc Besson,Director,Directing
129,636,Joe Hisaishi,Original Music Composer,Sound
129,608,Hayao Miyazaki,Director,Directing
129,1417,Toshio Suzuki,Producer,Production
129,608,Hayao Miyazaki,Screenplay,Writing
385687,58189,Justin Lin,Producer,Production
385687,11874,Neal H. Moritz,Producer,Production
385687,18865,Louis Leterrier,Director,Directing
385687,29400,Jeff Kirschenbaum,Producer,Production
385687,90635,Samantha Vincent,Producer,Production
385687,12835,Vin Diesel,Producer,Production
385687,6041,Brian Tyler,Original Music Composer,Sound
385687,58189,Justin Lin,Screenplay,Writing
385687,937234,Dan Mazeau,Screenplay,Writing
634649,10850,Kevin Feige,Producer,Production
634649,1425616,Amy Pascal,Producer,Production
634649,1293994,Jon Watts,Director,Directing
634649,15347,Michael Giacchino,Original Music Composer,Sound
1267319,3987900,Lee Tae-sung,Director,Directing
1267319,69085,Dalpalan,Original Music Composer,Sound
1267319,2197568,Yi Jin-hee,Producer,Production
1267319,3422922,Choi Bo-ram,Producer,Production
950387,21036,Roy Lee,Producer,Production
950387,53925,Jared Hess,Director,Directing
950387,114408,Mary Parent,Producer,Production
950387,1726476,Vu Bui,Producer,Production
950387,117642,Jason Momoa,Producer,Production
950387,3917788,Torfi Frans Ólafsson,Producer,Production
950387,17315,Cale Boyter,Producer,Production
950387,56326,Jill Messick,Producer,Production
950387,5666,Mark Mothersbaugh,Original Music Composer,Sound
950387,1137990,Chris Galletta,Screenplay,Writing
950387,1583140,Gavin James,Screenplay,Writing
950387,1583143,Neil Widener,Screenplay,Writing
950387,82624,Hubbel Palmer,Screenplay,Writing
950387,1371386,Chris Bowman,Screenplay,Writing
950387,66821,Jon Berg,Producer,Production
737709,544479,Josef Mach,Screenplay,Writing
737709,544515,Zdeněk Liška,Original Music Composer,Sound
737709,544479,Josef Mach,Director,Directing
1226863,1275812,Shigeru Miyamoto,Producer,Production
1226863,5720,Chris Meledandri,Producer,Production
1226863,1719706,Aaron Horvath,Director,Directing
1226863,113901,Michael Jelenic,Director,Directing
1226863,1777724,Matthew Fogel,Screenplay,Writing
1226863,6041,Brian Tyler,Original Music Composer,Sound
1575337,2481573,Shingo Yamashita,Director,Directing
1575337,2145277,Saeri Natsuo,Screenplay,Writing
1575337,2481573,Shingo Yamashita,Screenplay,Writing
1575337,1136050,Conisch,Original Music Composer,Sound
1575337,1497016,Koji Yamamoto,Producer,Production
62201,85733,Tinnu Anand,Director,Directing
3100,30309,Peter Greenaway,Director,Directing
3100,45769,Wouter Barendrecht,Producer,Production
3100,45770,Michael J. Werner,Producer,Production
3100,1103578,Carlo Dusi,Producer,Production
3100,51919,Kees Kasander,Producer,Production
3100,31434,Borut Kržišnik,Original Music Composer,Sound
591,8406,John Calley,Producer,Production
591,6159,Ron Howard,Producer,Production
591,947,Hans Zimmer,Original Music Composer,Sound
591,6159,Ron Howard,Director,Directing
591,5575,Akiva Goldsman,Screenplay,Writing
591,339,Brian Grazer,Producer,Production
1242501,15115,Stefan Ruzowitzky,Director,Directing
1242501,2345248,Ryan Hamilton,Producer,Production
1242501,2450839,Rob Van Norden,Producer,Production
1242501,1382395,Addam Bramich,Producer,Production
1242501,4727593,Volodymyr Artemenko,Producer,Production
1242501,1375803,Ying Ye,Producer,Production
1242501,56095,Gary Hamilton,Producer,Production
1242501,4727594,Eugene Stupka,Producer,Production
1242501,1445892,Deepak Ramapriyan,Original Music Composer,Sound
1244975,228881,Olivier Schneider,Director,Directing
1244975,228881,Olivier Schneider,Screenplay,Writing
1244975,220692,Alban Lenoir,Screenplay,Writing
1244975,89631,Nicolas Peufaillit,Screenplay,Writing
1244975,1168589,Jean-André Yerlès,Screenplay,Writing
1244975,3066905,Rémi Leautier,Producer,Production
1244975,3750025,Rémi Cervoni,Producer,Production
550,7474,Ross Grayson Bell,Producer,Production
550,7475,Ceán Chaffin,Producer,Production
550,1254,Art Linson,Producer,Production
550,7477,John King,Original Music Composer,Sound
550,7478,Michael Simpson,Original Music Composer,Sound
550,7467,David Fincher,Director,Directing
550,7469,Jim Uhls,Screenplay,Writing
39104,122186,Daisuke Nishio,Director,Directing
39104,1060541,Takao Koyama,Screenplay,Writing
39104,138451,Shunsuke Kikuchi,Original Music Composer,Sound
324857,107446,Phil Lord,Producer,Production
324857,107446,Phil Lord,Screenplay,Writing
324857,155267,Christopher Miller,Producer,Production
324857,936670,Bob Persichetti,Director,Directing
324857,7626,Avi Arad,Producer,Production
324857,151007,Peter Ramsey,Director,Directing
324857,59918,Rodney Rothman,Screenplay,Writing
324857,35666,Christina Steinberg,Producer,Production
324857,59918,Rodney Rothman,Director,Directing
324857,1425616,Amy Pascal,Producer,Production
324857,582922,Daniel Pemberton,Original Music Composer,Sound
1029575,29018,Dana Goldberg,Producer,Production
1029575,56737,Don Granger,Producer,Production
1029575,183044,Stephen Levinson,Producer,Production
1029575,144798,Simon Cellan Jones,Director,Directing
1029575,13240,Mark Wahlberg,Producer,Production
1029575,58433,David Ellison,Producer,Production
1029575,2318537,Kevin Matley,Original Music Composer,Sound
122,108,Peter Jackson,Director,Directing
122,108,Peter Jackson,Producer,Production
122,123,Barrie M. Osborne,Producer,Production
122,108,Peter Jackson,Screenplay,Writing
122,126,Fran Walsh,Screenplay,Writing
122,128,Philippa Boyens,Screenplay,Writing
122,117,Howard Shore,Original Music Composer,Sound
122,126,Fran Walsh,Producer,Production
18278,82859,Craig Singer,Director,Directing
18278,1030977,Kostas Christides,Original Music Composer,Sound
541671,67759,Basil Iwanyk,Producer,Production
541671,3950,Len Wiseman,Director,Directing
541671,1932093,Erica Lee,Producer,Production
541671,15221,Tyler Bates,Original Music Composer,Sound
